model,method,run,group_count,group_size_mean,group_size_std,mc_edges_count,N,sources,N_perc,sources_perc,n_min_trap,n_attractors,update_scheme
n010_796.bnet,random_mc,5,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,6,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,7,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,8,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,9,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,10,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,11,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,12,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,13,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,14,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,15,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,16,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,17,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,18,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,19,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,20,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,21,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,22,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,23,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,24,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,25,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,26,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,27,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,28,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_796.bnet,random_mc,29,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_797.bnet,sd_mc,0,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,null_mc,0,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,0,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,1,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,2,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,3,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,4,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,5,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,6,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,7,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,8,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,9,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,10,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,11,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,12,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,13,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,14,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,15,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,16,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,17,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,18,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,19,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,20,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,21,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,22,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,23,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,24,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,25,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,26,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,27,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,28,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_797.bnet,random_mc,29,1,16.0,0.0,1,10,0,4,0,1,1,asynchronous
n010_798.bnet,sd_mc,0,4,2.0,1.0,6,10,0,3,1,2,2,asynchronous
n010_798.bnet,null_mc,0,3,2.6666666666666665,2.3570226039551585,5,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,0,4,2.0,1.7320508075688772,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,1,4,2.0,1.0,6,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,2,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,3,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,4,4,2.0,1.0,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,5,4,2.0,1.0,6,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,6,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,7,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,8,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,9,4,2.0,1.0,10,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,10,4,2.0,1.0,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,11,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,12,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,13,4,2.0,1.224744871391589,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,14,4,2.0,1.0,10,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,15,4,2.0,1.224744871391589,7,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,16,4,2.0,1.7320508075688772,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,17,4,2.0,1.7320508075688772,7,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,18,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,19,4,2.0,1.0,10,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,20,4,2.0,1.224744871391589,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,21,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,22,4,2.0,1.7320508075688772,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,23,4,2.0,1.224744871391589,9,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,24,4,2.0,1.7320508075688772,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,25,4,2.0,1.0,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,26,4,2.0,1.224744871391589,7,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,27,4,2.0,1.0,10,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,28,4,2.0,1.7320508075688772,8,10,0,3,1,2,2,asynchronous
n010_798.bnet,random_mc,29,4,2.0,1.224744871391589,7,10,0,3,1,2,2,asynchronous
n010_799.bnet,sd_mc,0,6,170.66666666666666,367.4437220703177,18,10,0,10,0,2,2,asynchronous
n010_799.bnet,null_mc,0,3,341.3333333333333,481.3040157276434,5,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,0,6,170.66666666666666,120.31163239225413,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,1,6,170.66666666666666,120.17024959984435,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,2,6,170.66666666666666,120.20353109991774,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,3,6,170.66666666666666,120.23957566273907,24,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,4,6,170.66666666666666,120.78171311180441,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,5,6,170.66666666666666,120.1203100599099,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,6,6,170.66666666666666,120.72650450041569,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,7,6,170.66666666666666,120.20075799354272,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,8,6,170.66666666666666,120.12863475828271,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,9,6,170.66666666666666,122.13198689214148,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,10,6,170.66666666666666,120.70717552085387,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,11,6,170.66666666666666,120.3393350303863,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,12,6,170.66666666666666,120.22848617897877,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,13,6,170.66666666666666,120.57178590182512,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,14,6,170.66666666666666,120.02453452894075,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,15,6,170.66666666666666,120.56210939686741,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,16,6,170.66666666666666,120.2672948985809,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,17,6,170.66666666666666,120.39610551102649,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,18,6,170.66666666666666,120.4334763353704,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,19,6,170.66666666666666,121.16196689647383,24,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,20,6,170.66666666666666,120.99816343877107,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,21,6,170.66666666666666,120.86172080338571,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,22,6,170.66666666666666,120.30332035687498,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,23,6,170.66666666666666,120.35318395825219,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,24,6,170.66666666666666,120.54137141339577,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,25,6,170.66666666666666,120.40579535701575,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,26,6,170.66666666666666,120.1175350322434,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,27,6,170.66666666666666,121.34615316889486,25,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,28,6,170.66666666666666,120.54966703488742,26,10,0,10,0,2,2,asynchronous
n010_799.bnet,random_mc,29,6,170.66666666666666,120.71269840226236,24,10,0,10,0,2,2,asynchronous
n010_800.bnet,sd_mc,0,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,null_mc,0,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,0,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,1,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,2,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,3,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,4,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,5,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,6,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,7,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,8,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,9,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,10,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,11,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,12,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,13,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,14,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,15,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,16,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,17,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,18,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,19,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,20,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,21,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,22,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,23,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,24,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,25,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,26,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,27,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,28,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_800.bnet,random_mc,29,3,2.6666666666666665,1.247219128924647,4,10,0,3,1,2,2,asynchronous
n010_801.bnet,sd_mc,0,14,9.142857142857142,13.642670155786657,44,10,0,7,0,3,3,asynchronous
n010_801.bnet,null_mc,0,4,32.0,53.693575034635195,7,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,0,14,9.142857142857142,5.068912856917192,134,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,1,14,9.142857142857142,5.152768227677552,129,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,2,14,9.142857142857142,5.343315488361441,128,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,3,14,9.142857142857142,5.054801717986895,138,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,4,14,9.142857142857142,5.449208892217328,128,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,5,14,9.142857142857142,5.138887356744271,134,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,6,14,9.142857142857142,4.925982757019048,136,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,7,14,9.142857142857142,5.1110125199995196,131,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,8,14,9.142857142857142,4.823412290324038,135,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,9,14,9.142857142857142,5.604298641695151,128,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,10,14,9.142857142857142,4.8529393575608655,135,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,11,14,9.142857142857142,5.068912856917192,134,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,12,14,9.142857142857142,4.718612732832498,132,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,13,14,9.142857142857142,5.475362256210515,128,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,14,14,9.142857142857142,5.841442371503106,128,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,15,14,9.142857142857142,5.276052946462682,132,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,16,14,9.142857142857142,5.26249727325539,126,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,17,14,9.142857142857142,5.026460595931194,132,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,18,14,9.142857142857142,5.207921752445196,130,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,19,14,9.142857142857142,5.705350156490245,131,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,20,14,9.142857142857142,5.054801717986895,131,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,21,14,9.142857142857142,4.9548986274356075,129,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,22,14,9.142857142857142,4.838198349107457,134,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,23,14,9.142857142857142,4.642307659791977,132,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,24,14,9.142857142857142,4.9836467264321165,133,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,25,14,9.142857142857142,4.997958767010258,133,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,26,14,9.142857142857142,5.5915387973659785,127,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,27,14,9.142857142857142,4.7034507523298075,137,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,28,14,9.142857142857142,5.475362256210514,130,10,0,7,0,3,3,asynchronous
n010_801.bnet,random_mc,29,14,9.142857142857142,4.867635724971663,133,10,0,7,0,3,3,asynchronous
n010_802.bnet,sd_mc,0,4,64.0,106.23558725775464,10,10,0,8,0,1,1,asynchronous
n010_802.bnet,null_mc,0,2,128.0,126.0,3,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,0,4,64.0,36.29738282576307,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,1,4,64.0,36.020827308655754,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,2,4,64.0,36.09016486523718,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,3,4,64.0,36.803532439155894,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,4,4,64.0,37.282703764614496,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,5,4,64.0,36.72192805395708,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,6,4,64.0,36.585516259853435,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,7,4,64.0,35.9722114972099,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,8,4,64.0,36.076308015094895,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,9,4,64.0,37.24916106437835,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,10,4,64.0,36.571847095819486,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,11,4,64.0,37.03376837428241,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,12,4,64.0,35.9513560244951,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,13,4,64.0,36.00694377477767,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,14,4,64.0,36.173194495371845,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,15,4,64.0,36.2560339805666,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,16,4,64.0,36.7627528893036,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,17,4,64.0,35.812009158939965,12,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,18,4,64.0,36.18701424544446,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,19,4,64.0,36.04857833535187,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,20,4,64.0,37.39652390263031,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,21,4,64.0,36.24913792078372,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,22,4,64.0,36.10401639707139,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,23,4,64.0,35.82596823534571,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,24,4,64.0,36.10401639707139,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,25,4,64.0,35.9722114972099,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,26,4,64.0,37.54996671103717,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,27,4,64.0,36.020827308655754,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,28,4,64.0,36.173194495371845,13,10,0,8,0,1,1,asynchronous
n010_802.bnet,random_mc,29,4,64.0,36.42114770294862,13,10,0,8,0,1,1,asynchronous
n010_803.bnet,sd_mc,0,4,64.0,54.3323108288245,6,10,0,8,1,2,2,asynchronous
n010_803.bnet,null_mc,0,3,85.33333333333333,106.64999869771319,5,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,0,4,64.0,54.53897688809353,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,1,4,64.0,54.16641025580336,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,2,4,64.0,54.46099521676041,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,3,4,64.0,54.28167278188836,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,4,4,64.0,54.207932998777956,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,5,4,64.0,54.7220248163388,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,6,4,64.0,54.3323108288245,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,7,4,64.0,54.24020648928247,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,8,4,64.0,54.16641025580336,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,9,4,64.0,56.555282688710875,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,10,4,64.0,54.94087731370878,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,11,4,64.0,54.62600113499065,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,12,4,64.0,54.39209501388966,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,13,4,64.0,54.207932998777956,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,14,4,64.0,54.28167278188836,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,15,4,64.0,55.19510847892229,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,16,4,64.0,54.3323108288245,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,17,4,64.0,54.24020648928247,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,18,4,64.0,54.207932998777956,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,19,4,64.0,54.3323108288245,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,20,4,64.0,54.8270006474912,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,21,4,64.0,54.18486873657626,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,22,4,64.0,54.39209501388966,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,23,4,64.0,54.16641025580336,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,24,4,64.0,54.171025465649066,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,25,4,64.0,54.39209501388966,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,26,4,64.0,55.4842319943243,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,27,4,64.0,54.28167278188836,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,28,4,64.0,54.171025465649066,10,10,0,8,1,2,2,asynchronous
n010_803.bnet,random_mc,29,4,64.0,54.3323108288245,10,10,0,8,1,2,2,asynchronous
n010_804.bnet,sd_mc,0,18,56.888888888888886,88.50730596892295,84,10,0,10,0,3,3,asynchronous
n010_804.bnet,null_mc,0,4,256.0,441.6729559300637,7,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,0,18,56.888888888888886,25.789508824948545,247,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,1,18,56.888888888888886,25.571009819908888,247,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,2,18,56.888888888888886,25.82395289667863,245,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,3,18,56.888888888888886,25.57535464919497,247,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,4,18,56.888888888888886,26.404732086185042,245,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,5,18,56.888888888888886,26.242224009935864,247,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,6,18,56.888888888888886,25.826104125883713,248,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,7,18,56.888888888888886,26.10425441887648,248,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,8,18,56.888888888888886,25.57752678706856,245,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,9,18,56.888888888888886,26.016851139403414,244,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,10,18,56.888888888888886,26.710149733115166,248,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,11,18,56.888888888888886,26.17651383479492,246,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,12,18,56.888888888888886,26.23798960982781,245,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,13,18,56.888888888888886,26.4278659517834,248,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,14,18,56.888888888888886,26.014715683604262,248,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,15,18,56.888888888888886,25.860499455709775,243,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,16,18,56.888888888888886,26.225282307322555,246,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,17,18,56.888888888888886,25.75501868868126,245,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,18,18,56.888888888888886,25.85835108794941,244,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,19,18,56.888888888888886,26.853282209668503,247,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,20,18,56.888888888888886,26.421558724498045,245,10,0,10,0,3,3,asynchronous
n010_804.bnet,random_mc,21,18,56.888888888888886,25.849755831404092,247,10,0,10,0,3,3,asynchronous
