model,method,run,rmsd,TP,FP,TN,FN,n_states,n_attractors,update_scheme
n010_708.bnet,sd_mc,,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,0,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,1,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,2,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,3,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,4,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,5,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,6,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,7,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,8,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,9,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,10,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,11,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,12,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,13,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,14,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,15,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,16,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,17,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,18,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,19,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,20,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,21,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,22,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,23,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,24,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,25,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,26,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,27,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,28,0.0,0,0,0,0,4,2,asynchronous
n010_708.bnet,ref,29,0.0,0,0,0,0,4,2,asynchronous
n010_709.bnet,sd_mc,,0.15020586507751454,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,0,0.15250312592572543,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,1,0.060498430563627394,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,2,0.27433101686714834,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,3,0.1490320920291911,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,4,0.056060508546730836,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,5,0.10613514655747532,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,6,0.1404379786902031,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,7,0.16016970552460913,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,8,0.24145331876685755,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,9,0.27994021323207524,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,10,0.07796132180636506,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,11,0.014864940811440746,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,12,0.1011794846644394,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,13,0.11578974397141538,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,14,0.14627718769118486,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,15,0.09163340637707988,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,16,0.09910544072249614,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,17,0.07112125233296859,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,18,0.10556748437948434,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,19,0.11824084714595055,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,20,0.10949064272664416,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,21,0.04336234181306565,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,22,0.31583722851502705,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,23,0.13709197526053687,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,24,0.24358167918000376,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,25,0.08738715075543534,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,26,0.2046206743440056,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,27,0.09513559523812454,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,28,0.15115166252459303,2,0,0,0,1024,2,asynchronous
n010_709.bnet,ref,29,0.057658423689966355,2,0,0,0,1024,2,asynchronous
n010_710.bnet,sd_mc,,0.08774018213415777,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,0,0.14430150285333226,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,1,0.12692387020168516,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,2,0.11401126335582278,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,3,0.14877041759272544,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,4,0.07629802951742914,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,5,0.08695362304089407,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,6,0.06581298815000802,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,7,0.14777174570874188,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,8,0.159068286924834,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,9,0.1635716796010783,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,10,0.13145595478258565,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,11,0.12326659939819143,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,12,0.07517708487134758,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,13,0.09883450124305551,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,14,0.09719027876030609,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,15,0.1210379196392685,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,16,0.09525503594202932,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,17,0.14687904908789465,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,18,0.09885488903174462,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,19,0.09770939307936778,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,20,0.07345927288236774,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,21,0.11810951155712157,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,22,0.1089797235211518,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,23,0.1476191415060767,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,24,0.12354718786058705,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,25,0.0898543861757416,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,26,0.1555951333365262,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,27,0.14214536298862243,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,28,0.1172924386337781,38,0,0,0,128,3,asynchronous
n010_710.bnet,ref,29,0.08207784711912358,38,0,0,0,128,3,asynchronous
n010_711.bnet,sd_mc,,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,0,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,1,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,2,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,3,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,4,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,5,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,6,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,7,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,8,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,9,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,10,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,11,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,12,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,13,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,14,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,15,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,16,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,17,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,18,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,19,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,20,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,21,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,22,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,23,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,24,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,25,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,26,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,27,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,28,0.0,0,0,0,0,256,1,asynchronous
n010_711.bnet,ref,29,0.0,0,0,0,0,256,1,asynchronous
n010_712.bnet,sd_mc,,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,0,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,1,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,2,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,3,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,4,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,5,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,6,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,7,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,8,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,9,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,10,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,11,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,12,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,13,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,14,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,15,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,16,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,17,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,18,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,19,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,20,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,21,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,22,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,23,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,24,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,25,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,26,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,27,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,28,0.0,0,0,0,0,32,1,asynchronous
n010_712.bnet,ref,29,0.0,0,0,0,0,32,1,asynchronous
n010_713.bnet,sd_mc,,0.08394920801596038,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,0,0.12475394264118826,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,1,0.1843846335595624,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,2,0.12207013315172505,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,3,0.13741941927149448,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,4,0.12457229736097954,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,5,0.16870625026242583,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,6,0.1898398566986159,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,7,0.19478149724023996,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,8,0.2044580519982776,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,9,0.1971346815311783,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,10,0.18217545184026637,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,11,0.17681448228021115,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,12,0.17339264518361605,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,13,0.17094445819340068,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,14,0.1793167063375708,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,15,0.13956507940746243,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,16,0.19787167388149476,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,17,0.17911980215403248,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,18,0.20269811577802505,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,19,0.18152825067605946,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,20,0.20144863451981482,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,21,0.22026577273688547,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,22,0.19495402305060014,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,23,0.16008913386296705,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,24,0.16110582128036877,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,25,0.16962001214442354,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,26,0.1997263942087139,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,27,0.11957977530702638,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,28,0.16948977890341138,30,0,0,0,256,3,asynchronous
n010_713.bnet,ref,29,0.15960787094604942,30,0,0,0,256,3,asynchronous
n010_714.bnet,sd_mc,,0.01731962444392164,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,0,0.11713065897619102,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,1,0.14935823160931153,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,2,0.24012904069568367,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,3,0.11909021175506425,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,4,0.1482640960553094,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,5,0.10079054280525226,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,6,0.24699094598143193,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,7,0.11117009289704258,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,8,0.24043350483333092,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,9,0.3047826898877412,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,10,0.035886319965494864,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,11,0.10530201118075358,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,12,0.17486330871678424,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,13,0.15177904561654426,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,14,0.16383662686418762,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,15,0.11546962347566826,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,16,0.10108557534597849,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,17,0.07945607608568939,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,18,0.13405670517745916,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,19,0.12564281983366182,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,20,0.1649608607291692,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,21,0.1503768463960024,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,22,0.4237700011451173,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,23,0.06677864102585568,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,24,0.25391654047598067,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,25,0.09956054647342512,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,26,0.33289304932157704,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,27,0.13825754431669465,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,28,0.22127434709811208,3,0,0,0,64,3,asynchronous
n010_714.bnet,ref,29,0.06815275080893667,3,0,0,0,64,3,asynchronous
n010_715.bnet,sd_mc,,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,0,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,1,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,2,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,3,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,4,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,5,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,6,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,7,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,8,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,9,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,10,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,11,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,12,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,13,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,14,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,15,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,16,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,17,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,18,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,19,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,20,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,21,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,22,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,23,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,24,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,25,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,26,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,27,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,28,0.0,0,0,0,0,8,4,asynchronous
n010_715.bnet,ref,29,0.0,0,0,0,0,8,4,asynchronous
n010_716.bnet,sd_mc,,4.440892098500626e-16,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,0,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,1,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,2,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,3,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,4,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,5,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,6,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,7,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,8,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,9,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,10,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,11,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,12,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,13,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,14,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,15,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,16,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,17,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,18,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,19,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,20,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,21,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,22,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,23,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,24,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,25,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,26,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,27,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,28,0.0,1,0,0,0,16,1,asynchronous
n010_716.bnet,ref,29,0.0,1,0,0,0,16,1,asynchronous
n010_717.bnet,sd_mc,,0.21428571428571438,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,0,0.2412667208825689,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,1,0.14885899908113,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,2,0.21644101384759845,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,3,0.01851289066334058,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,4,0.410153229989741,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,5,0.17072805320455792,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,6,0.2054285166719646,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,7,0.39649571300758735,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,8,0.09504507739550422,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,9,0.26791082348575457,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,10,0.2855217083606746,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,11,0.16123397947693333,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,12,0.1335017711541154,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,13,0.011418315331258283,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,14,0.15373172850641903,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,15,0.7023553923003494,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,16,0.1436459253233273,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,17,0.10714629549946547,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,18,0.07061300381705074,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,19,0.17742429566092438,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,20,0.2831927967092463,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,21,0.09272690527856299,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,22,0.5865127260016134,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,23,0.20794974057918242,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,24,0.173227393261894,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,25,0.0034224875596206294,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,26,0.5008717524137799,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,27,0.19470144029682177,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,28,0.17758696242161448,2,0,0,0,16,1,asynchronous
n010_717.bnet,ref,29,0.3274279660829331,2,0,0,0,16,1,asynchronous
n010_718.bnet,sd_mc,,0.08193443794156607,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,0,0.1169194409741138,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,1,0.15784498995195534,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,2,0.15088066656243698,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,3,0.11760617919705789,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,4,0.1612881543346416,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,5,0.1669135034631648,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,6,0.16545811123304896,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,7,0.2224540706202835,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,8,0.17810697509699325,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,9,0.19604344096233495,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,10,0.19867619712056206,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,11,0.1971466987543593,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,12,0.17405142660675177,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,13,0.15525505276857862,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,14,0.1785073891101835,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,15,0.18407494727399826,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,16,0.1443523962127067,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,17,0.12839886928013056,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,18,0.0986663078140664,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,19,0.14683222118690756,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,20,0.15812839508840035,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,21,0.2316886446861442,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,22,0.16523583816534887,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,23,0.1879467668437485,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,24,0.13970753527799437,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,25,0.1505295361953156,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,26,0.15959246175294206,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,27,0.14436087409699797,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,28,0.2065566407575729,22,0,0,0,512,3,asynchronous
n010_718.bnet,ref,29,0.1726783207950522,22,0,0,0,512,3,asynchronous
n010_719.bnet,sd_mc,,0.04448784722222032,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,0,0.5089688538190758,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,1,0.11884313385537693,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,2,0.48414314678410536,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,3,0.2862150235998475,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,4,0.677855362926248,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,5,0.4384301861410649,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,6,0.4731306496084715,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,7,0.6641978459440943,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,8,0.17265705554100275,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,9,0.5356129564222615,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,10,0.5532238412971816,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,11,0.4289361124134403,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,12,0.40120390409062234,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,13,0.25628381760524865,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,14,0.11397040443008788,1,0,0,0,128,1,asynchronous
n010_719.bnet,ref,15,0.9700575252368563,1,0,0,0,128,1,asynchronous
